state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch
ND,1983,1.98000001907349,5.59999990463257,12389.908203125,61.8069839477539,0.412844061851501,0.59280002117157,0.174720004200935,21,0,0.221058994531631,7875.19580078125,1,0,0,116,0.000170337996678427,30,4.4052900193492e-05,23,11,0.000354838994098827,1,3.22580017382279e-05,9,4,0.000237815213040449,0.000105695653473958,24,0.000444444012828171,9,0.000166666999575682,72,0.00010572699829936,680998.9375,30999.974609375,37844.5078125,54000.05078125,5363,9.60000038146973,57.9000015258789,-0.0663468986749649
ND,1984,1.85000002384186,5.09999990463257,12690.1103515625,63.3946838378906,0.395604401826859,0.627399981021881,0.167019993066788,21,0,0.209676995873451,7826.76123046875,1,0,0,100,0.000145559999509715,15,2.18340992432786e-05,9,5,0.000166666999575682,1,3.33329990098719e-05,12,2,0.000325454282574356,5.42423804290593e-05,17,0.000320755003485829,5,9.43400009418838e-05,58,8.44250025693327e-05,687001.9375,29999.939453125,36871.5390625,52999.953125,5377,7.5,59.5000038146973,0.0356676951050758
ND,1985,1.85000002384186,5.90000009536743,12661.0166015625,64.4763870239258,0.381355941295624,0.664099991321564,0.159659996628761,21,0,0.201547995209694,7864.2421875,1,0,0,90,0.000131387001601979,29,4.23357996623963e-05,23,6,0.000206897006137297,2,6.89660009811632e-05,12,6,0.000334042386384681,0.00016702119319234,15,0.000300000014249235,11,0.00022000000171829,36.1399993896484,5.27539996255655e-05,684999.25,28999.935546875,35923.5859375,49999.99609375,5387,7.19999980926514,60.1000022888184,-0.0434198603034019
ND,1986,1.5900000333786,6.30000019073486,12817.337890625,64.2710418701172,0.371517032384872,0.702899992465973,0.152630001306534,21,0,0.194244995713234,8150.1982421875,1,0,0,100,0.000147275000927038,13,1.9145800251863e-05,8,7,0.000233333004871383,2,6.66670021018945e-05,9,2,0.000257142848568037,5.71428572584409e-05,12,0.000266666989773512,1,2.22220005525742e-05,31.0900001525879,4.57829992228653e-05,679001.875,30000.04296875,35000,44999.9453125,5534,7,60.7000007629395,-0.0250731091946363
ND,1987,1.64999997615814,5.19999980926514,12971,65.0826416015625,0.360000014305115,0.743900001049042,0.145899996161461,21,0,0.185436993837357,8453.890625,1,0,0,101,0.000150298001244664,29,4.31547996413428e-05,20,6,0.000206897006137297,2,6.89660009811632e-05,10,4,0.000303030014038086,0.000121211996884085,13,0.000302325992379338,7,0.0001627909950912,40.3800010681152,6.00960011070129e-05,671998.3125,28999.935546875,33000.03125,42999.94140625,5681,6.19999980926514,61.5,-0.0797524303197861
ND,1988,1.64999997615814,4.80000019073486,12351.2998046875,65.5601654052734,0.346487015485764,0.787400007247925,0.139479994773865,21,0,0.171434000134468,8643.17578125,1,0,0,104,0.000155921996338293,18,2.69864995061653e-05,16,6,0.000214286003028974,0,0,12,4,0.00039999998989515,0.000133333000121638,19,0.000452381005743518,6,0.000142856995807961,37.1300010681152,5.56679988221731e-05,667000.1875,27999.962890625,30000,41999.99609375,5765,5.5,62.3000030517578,-0.0517941229045391
OH,1982,1.26999998092651,12.5,13039.3798828125,55.6121826171875,0.429594278335571,1.50870001316071,0.200000002980232,21,11.6020002365112,0.2257139980793,6659.626953125,0,0,0,1607,0.000149155006511137,421,3.90755994885694e-05,271,130,0.00023550700279884,19,3.44200016115792e-05,221,88,0.000379449949832633,0.000151093190652318,223,0.000284439011011273,101,0.000128826999571174,643.130004882812,5.96930003666785e-05,10774027,552000.5625,582422,783999.375,71751,9.69999980926514,57.7999992370605,-0.0544070638716221
OH,1983,1.24000000953674,12.1999998092651,13236.23828125,55.7450523376465,0.412844061851501,1.56620001792908,0.200000002980232,21,11.6408996582031,0.199800997972488,6818.20361328125,0,1,0,1582,0.000147326994920149,383,3.56677010131534e-05,264,129,0.000243396003497764,26,4.90569982503075e-05,201,74,0.000353511713910848,0.000130148589960299,231,0.000301566993584856,95,0.000124020996736363,744.280029296875,6.93129986757413e-05,10738019,530000.5,568580.875,765998.9375,73214,9.60000038146973,57.9000015258789,0.0217184890061617
OH,1984,1.1599999666214,9.39999961853027,13784.615234375,57.325870513916,0.395604401826859,1.62580001354218,0.200000002980232,21,9.31099987030029,0.194478005170822,6973.470703125,0,1,0,1646,0.000153258995851502,408,3.79888006136753e-05,258,131,0.000254368991591036,23,4.46599988208618e-05,217,88,0.00039094261592254,0.000158538940013386,226,0.000300932006211951,91,0.00012117200094508,877.440002441406,8.16980027593672e-05,10739989,514999.875,555068.6875,751000.1875,74895,7.5,59.5000038146973,0.064763106405735
OH,1985,1.17999994754791,8.89999961853027,13992.5849609375,57.9638366699219,0.381355941295624,1.6878000497818,0.200000002980232,21,9.30749988555908,0.18035900592804,7031.74853515625,0,1,0,1646,0.000153201995999552,357,3.32277995767072e-05,222,113,0.000222880000364967,18,3.550299879862e-05,207,75,0.000382005091523752,0.000138407645863481,218,0.0002978139964398,85,0.000116119997983333,897.919982910156,8.35739992908202e-05,10743985,506999.28125,541877.625,732000.5,75549,7.19999980926514,60.1000022888184,0.0193256177008152
OH,1986,1.16999995708466,8.10000038146973,14279.669921875,59.3186874389648,0.371517032384872,1.75209999084473,0.200000002980232,21,9.30410003662109,0.17485199868679,7196.9736328125,0,1,0,1673,0.000155657005961984,407,3.78674994863104e-05,267,129,0.000245247007114813,25,4.75289998576045e-05,205,82,0.000387523643439636,0.000155009445734322,285,0.000411849992815405,104,0.000150288993609138,843.840026855469,7.85110023571178e-05,10747990,526000.3125,529000,691999.5,77353,7,60.7000007629395,0.0233445838093758
OH,1987,1.13999998569489,7,14598,59.8554420471191,0.360000014305115,1.81879997253418,0.200000002980232,21,9.27299976348877,0.171217992901802,7340.248046875,0,0,0,1772,0.000164318000315689,383,3.55156007572077e-05,249,155,0.00029922800604254,18,3.47489985870197e-05,204,85,0.000393819995224476,0.000164092998602428,229,0.000338256999384612,76,0.000112260000605602,684.690002441406,6.34919997537509e-05,10783968,517999.65625,518003.15625,677000.0625,79157,6.19999980926514,61.5,0.0255821198225021
OH,1988,1.05999994277954,6,14952.8388671875,60.7407379150391,0.346487015485764,1.88810002803802,0.200000002980232,21,9.27299976348877,0.159994006156921,7553.2177734375,0,0,0,1763,0.000162413998623379,379,3.49147994711529e-05,230,130,0.000261044013313949,16,3.21289990097284e-05,215,61,0.000435219990322366,0.000123481993796304,204,0.000304023997159675,91,0.000135618000058457,567.840026855469,5.23109993082471e-05,10854976,498000.3125,494003.03125,670999.6875,81990,5.5,62.3000030517578,0.0404018387198448
OK,1982,1.55999994277954,5.69999980926514,13552.505859375,59.6170196533203,0.866348445415497,26.4223003387451,0.560109972953796,21,0,0.207454994320869,9288.4609375,0,0,0,1054,0.000326214998494834,234,7.24233977962285e-05,119,72,0.000467531994218007,15,9.74029971985146e-05,130,42,0.00076039059786126,0.000245664647081867,164,0.000677686010021716,52,0.000214875995879993,321.109985351562,9.93849971564487e-05,3230998,154000.15625,170964.765625,241999.984375,30010.998046875,9.69999980926514,57.7999992370605,0.0138725824654102
OK,1983,1.46000003814697,9,12784.4033203125,58.4437065124512,0.832568824291229,26.4333992004395,0.59281998872757,21,0,0.202159002423286,8929.328125,0,0,0,848,0.000256116007221863,152,4.59075999970082e-05,90,43,0.000284768000710756,11,7.28480008547194e-05,88,26,0.000517754117026925,0.000152972817886621,103,0.000420408003265038,23,9.3877999461256e-05,236.369995117188,7.13900008122437e-05,3310999.5,151000.109375,169964.84375,245000.09375,29565,9.60000038146973,57.9000015258789,-0.0608552880585194
OK,1984,1.4099999666214,7,12881.318359375,59.6368141174316,0.947390079498291,26.4445991516113,0.627439975738525,21,0,0.197189003229141,9359.798828125,0,0,0,797,0.000240784997004084,150,4.53171996923629e-05,83,47,0.00032191799255088,15,0.00010273999942001,79,21,0.000467536534415558,0.000124281854368746,89,0.000372384994989261,24,0.000100418001238722,217.619995117188,6.57479977235198e-05,3310007,145999.921875,168970.75,238999.96875,30981,7.5,59.5000038146973,0.00827607419341803
OK,1985,1.28999996185303,7.09999990463257,12904.6611328125,60.3906860351562,0.961334764957428,26.4556999206543,0.664080023765564,21,0,0.187404006719589,9445.9150390625,0,0,0,744,0.000225386000238359,124,3.75644012819976e-05,77,47,0.000328671012539417,8,5.59440013603307e-05,82,24,0.000488146120915189,0.000142872027936392,84,0.000365217012586072,27,0.000117390998639166,204.179992675781,6.1854996602051e-05,3301003.5,143000.140625,167982.484375,230000.234375,31180.998046875,7.19999980926514,60.1000022888184,-0.0212907157838345
OK,1986,1.16999995708466,8.19999980926514,12656.3466796875,60.8929328918457,0.936532557010651,26.4668998718262,0.702859997749329,21,0,0.180598005652428,9496.078125,0,0,0,699,0.000211434002267197,127,3.84150007448625e-05,71,58,0.000381579011445865,19,0.000125000005937181,59,19,0.000353293406078592,0.000113772453914862,97,0.000459715985925868,22,0.000104264996480197,177.350006103516,5.36459992872551e-05,3305996.25,151999.96875,167000,210999.84375,31393.998046875,7,60.7000007629395,-0.0454976372420788
OK,1987,1.0900000333786,7.40000009536743,12607,60.3082046508789,0.907500028610229,26.4780006408691,0.743910014629364,21,0,0.171737998723984,9659.5244140625,0,0,0,597,0.000182457006303594,97,2.9645500035258e-05,59,40,0.000268456002231687,15,0.000100671000836883,55,18,0.000343749998137355,0.000112499998067506,65,0.000320196995744482,19,9.35959978960454e-05,147.880004882812,4.51960004284047e-05,3272003.75,149000.203125,160000,203000.03125,31606,6.19999980926514,61.5,-0.0785221233963966
OK,1988,1.05999994277954,6.69999980926514,12822.90625,59.5976524353027,0.873436033725739,26.489200592041,0.787349998950958,21,0,0.161579996347427,9990.1142578125,0,0,0,634,0.000195557993720286,102,3.14620992867276e-05,71,49,0.000340277998475358,8,5.5556000006618e-05,73,23,0.000493240018840879,0.00015540499589406,76,0.000383837992558256,17,8.58589992276393e-05,166.339996337891,5.13080012751743e-05,3242005,143999.90625,148000.96875,198000.203125,32388,5.5,62.3000030517578,0.0139080015942454
OR,1982,1.67999994754791,11.5,12626.4912109375,58.4623031616211,0.225190937519073,1.02369999885559,2.79999995231628,21,0.192900002002716,0.187434002757072,7262.63818359375,0,0,0,518,0.000194079999346286,90,3.37204983225092e-05,59,30,0.000243902002694085,8,6.50410001981072e-05,66,14,0.000512036785949022,0.000108613865450025,64,0.000349726993590593,24,0.000131148000946268,163.380004882812,6.12150033703074e-05,2669002.5,123000.21875,128896.9921875,182999.890625,19384,9.69999980926514,57.7999992370605,-0.0712934210896492
OR,1983,1.63999998569489,10.8000001907349,12925.458984375,59.5617523193359,0.216410562396049,1.03569996356964,2.79999995231628,21,0.193599998950958,0.177792996168137,7728.1982421875,0,0,0,550,0.000206766999326646,92,3.45865009876434e-05,55,33,0.00027966100606136,8,6.77970019751228e-05,64,11,0.000505478354170918,8.68790957611054e-05,79,0.000443819997599348,21,0.000117978001071606,165.050003051758,6.20479986537248e-05,2659999,118000.0078125,126612.7421875,178000.09375,20557,9.60000038146973,57.9000015258789,0.0343776121735573
OR,1984,1.58000004291534,9.39999961853027,13246.154296875,59.7627296447754,0.207373633980751,1.04789996147156,2.79999995231628,21,0.192499995231628,0.174122005701065,7826.23828125,0,1,1,572,0.000213752005947754,78,2.91479991574306e-05,61,47,0.000405172002501786,8,6.89660009811632e-05,62,10,0.000498516659718007,8.04059163783677e-05,83,0.000477010995382443,16,9.19540034374222e-05,153.779998779297,5.74650002818089e-05,2675998.25,116000.1171875,124368.9609375,174000.1875,20943,7.5,59.5000038146973,0.0541631989181042
OR,1985,1.5,8.80000019073486,13376.0595703125,59.2994575500488,0.199904665350914,1.06029999256134,2.79999995231628,21,0.200599998235703,0.165583997964859,7985.869140625,0,1,1,559,0.000208038996788673,74,2.75399997917702e-05,50,39,0.000336207012878731,10,8.62070010043681e-05,53,11,0.000433839653851464,9.00421946425922e-05,79,0.000467456004116684,17,0.000100591998489108,150.369995117188,5.59629988856614e-05,2686996.25,115999.9609375,122164.953125,168999.859375,21458,7.19999980926514,60.1000022888184,0.0173024274408817
OR,1986,1.42999994754791,8.5,13649.123046875,60.5544738769531,0.194747164845467,1.07280004024506,2.79999995231628,21,0.203899994492531,0.16585299372673,8288.3212890625,0,1,1,619,0.000229090001084842,69,2.55365994235035e-05,40,48,0.00039344301330857,4,3.27870002365671e-05,60,11,0.000500000023748726,9.16666685952805e-05,69,0.000415663002058864,15,9.03609980014153e-05,176.429992675781,6.52969974908046e-05,2701994.75,121999.8828125,119999.9921875,165999.859375,22395,7,60.7000007629395,0.0331697836518288
OR,1987,1.39999997615814,6.19999980926514,14019,62.4760093688965,0.188710004091263,1.08539998531342,2.79999995231628,21,0.202299997210503,0.159337997436523,8565.328125,0,1,1,620,0.000227605996769853,57,2.09250993066235e-05,44,53,0.000449153012596071,6,5.08470002387185e-05,73,12,0.000618639984168112,0.00010169499728363,74,0.00045679000322707,17,0.000104938000731636,144.539993286133,5.30610013811383e-05,2724005.5,117999.875,118000.78125,162000.046875,23332,6.19999980926514,61.5,0.0226403288543224
OR,1988,1.37999999523163,5.80000019073486,14326.275390625,63.2595367431641,0.181626573204994,1.09819996356964,2.79999995231628,21,0.202299997210503,0.151538997888565,9108.7705078125,0,1,1,677,0.000244669005041942,95,3.4333199437242e-05,57,57,0.000504425028339028,10,8.84960027178749e-05,83,17,0.000709399988409132,0.000145298996358179,68,0.000427672988735139,17,0.000106917999801226,153.899993896484,5.56199993297923e-05,2767003.5,112999.9453125,117000.28125,158999.984375,25204,5.5,62.3000030517578,0.0578641146421432
PA,1982,1.36000001430511,10.8999996185303,13651.5517578125,53.4550590515137,0.28639617562294,0.100000001490116,0.233309999108315,21,10.7630996704102,0.183375999331474,6003.2685546875,1,0,0,1819,0.000153126995428465,432,3.63666986231692e-05,234,126,0.000211765000130981,16,2.68910007434897e-05,216,80,0.000343027379130945,0.000127047169371508,282,0.000333333009621128,110,0.000130023996462114,581.090026855469,4.89179983560462e-05,11879029,594999.1875,629687.375,846000.8125,71313,9.69999980926514,57.7999992370605,-0.0358290709555149
PA,1983,1.32000005245209,11.8000001907349,13706.421875,52.9097633361816,0.27522936463356,0.100000001490116,0.251980006694794,21,10.7035999298096,0.17687900364399,6080.38427734375,1,0,0,1721,0.000144731006002985,397,3.33866009896155e-05,237,109,0.000189236001460813,14,2.4306000341312e-05,211,68,0.000341749575454742,0.000110137305455282,253,0.00030372099718079,102,0.000122448996989988,533.419982910156,4.48589998995885e-05,11891025,576000.3125,617411.125,833001.375,72302,9.60000038146973,57.9000015258789,0.0207041073590517
PA,1984,1.30999994277954,9.10000038146973,13987.912109375,54.1598663330078,0.263736248016357,0.100000001490116,0.272159993648529,21,10.9418001174927,0.170682996511459,6250.283203125,1,0,0,1727,0.000145284997415729,359,3.02010994346347e-05,239,110,0.000197486995602958,15,2.69299998763017e-05,186,73,0.000307247915770859,0.00012058655556757,236,0.000289215997327119,90,0.000110294000478461,497.130004882812,4.18210001953412e-05,11886981,556998.6875,605374.3125,815999.125,74297,7.5,59.5000038146973,0.0433327257633209
PA,1985,1.28999996185303,8,14356.9912109375,55.2368507385254,0.254237294197083,0.100000001490116,0.293949991464615,21,10.9727001190186,0.166262999176979,6363.63623046875,1,0,0,1771,0.000149414001498371,409,3.45059997926001e-05,253,108,0.000199629997950979,14,2.58780000876868e-05,178,62,0.000299879320664331,0.000104452345112804,261,0.00032913000904955,110,0.000138713992782868,567.760009765625,4.79000009363517e-05,11852972,541000.875,593572.125,792999.6875,75428,7.19999980926514,60.1000022888184,0.0206657182425261
PA,1986,1.26999998092651,6.80000019073486,14713.1064453125,56.8044128417969,0.247678011655807,0.100000001490116,0.317479997873306,21,10.7747001647949,0.16168799996376,6476.1240234375,1,0,0,1894,0.000159239993081428,438,3.68252985936124e-05,291,138,0.000251824996666983,31,5.65689988434315e-05,213,67,0.000365979387424886,0.000115120274131186,263,0.000357823009835556,115,0.000156462992890738,618.52001953125,5.20020003023092e-05,11893997,547999.625,582000,735000.25,77027,7,60.7000007629395,0.0337199382483959
PA,1987,1.23000001907349,5.69999980926514,15200,57.3564224243164,0.239999994635582,0.100000001490116,0.342900007963181,21,10.8076000213623,0.156139001250267,6587.2919921875,1,0,0,1987,0.000166470999829471,442,3.70308007404674e-05,242,111,0.000207089993637055,18,3.35820004693232e-05,202,74,0.000356889999238774,0.000130742002511397,265,0.00037011198583059,113,0.00015782100672368,647.830017089844,5.42749985470437e-05,11936013,535998.875,566000.75,715999.5,78626,6.19999980926514,61.5,0.0480365268886089
PA,1988,1.13999998569489,5.09999990463257,15623.6767578125,58.5465087890625,0.230991333723068,0.100000001490116,0.370350003242493,21,10.8076000213623,0.149836003780365,6769.25830078125,1,0,0,1931,0.000160903000505641,405,3.37472010869533e-05,252,110,0.000214843996218406,13,2.53910002356861e-05,215,67,0.000405659986427054,0.000126415005070157,245,0.000334242999088019,93,0.000126875995192677,574.010009765625,4.78299989481457e-05,12001019,511999.40625,530000.5,732999.625,81238,5.5,62.3000030517578,0.0433613024652004
RI,1982,2.08999991416931,10.1999998092651,13326.96875,58.606559753418,0.174224346876144,0.100000001490116,0.100000001490116,20,1.69539999961853,0.19666700065136,6192.87841796875,1,0,0,105,0.000110063003376126,36,3.77358010155149e-05,20,9,0.000195651999092661,4,8.69569994392805e-05,18,10,0.000322052801493555,0.000178918213350698,18,0.000243243004661053,6,8.10810015536845e-05,31.7999992370605,3.33329990098719e-05,953999.0625,46000.04296875,55891.45703125,74000.0703125,5908,9.69999980926514,57.7999992370605,-0.0257269516587257
RI,1983,2.13000011444092,8.30000019073486,13759.173828125,59.1836738586426,0.167431190609932,0.100000001490116,0.100000001490116,20,1.69459998607635,0.190400004386902,6290.82470703125,1,0,0,100,0.000104603001091164,26,2.71967001026496e-05,22,6,0.000136364003992639,0,0,12,3,0.000218610657611862,5.46526644029655e-05,16,0.000216215994441882,7,9.45950014283881e-05,27.5300006866455,2.87959992419928e-05,955995.5,43999.8828125,54892.109375,74000.078125,6014,9.60000038146973,57.9000015258789,0.0459321960806847
RI,1984,2.05999994277954,5.30000019073486,14312.087890625,62.5336952209473,0.160439550876617,0.100000001490116,0.100000001490116,20.5,1.47090005874634,0.181668996810913,5509.38330078125,1,0,0,79,8.21209978312254e-05,24,2.49479999183677e-05,17,5,0.000116278999485075,1,2.32559996220516e-05,10,5,0.000185492186574265,9.27460932871327e-05,16,0.000222222006414086,5,6.94440022925846e-05,24.6000003814697,2.55769991781563e-05,961995.125,43000.02734375,53910.625,72000.0703125,5300,7.5,59.5000038146973,0.0740320831537247
RI,1985,2.0699999332428,4.90000009536743,14595.3388671875,63.6363639831543,0.154661014676094,0.100000001490116,0.100000001490116,21,1.67869997024536,0.177523002028465,6015.47900390625,1,0,0,109,0.000112602996523492,32,3.30578986904584e-05,17,9,0.000214286003028974,1,2.38100001297425e-05,13,7,0.000245529954554513,0.000132208442664705,28,0.00039999998989515,13,0.000185714001418091,30.7000007629395,3.17119993269444e-05,968002.6875,41999.9453125,52946.6953125,70000,5823,7.19999980926514,60.1000022888184,0.0415732115507126
RI,1986,1.87000000476837,4,15109.3916015625,64.7214813232422,0.150670796632767,0.100000001490116,0.100000001490116,21,1.75600004196167,0.172160997986794,6064.59228515625,1,0,0,124,0.000127178995171562,25,2.564100032032e-05,17,7,0.000159090996021405,1,2.2726999304723e-05,17,3,0.000326923065586016,5.76923084736336e-05,14,0.000222222006414086,4,6.34919997537509e-05,47.1399993896484,4.83520016132388e-05,975003.75,43999.9765625,52000,63000.0625,5913,7,60.7000007629395,0.0610066503286362
RI,1987,1.87999999523163,3.79999995231628,15633,65.4855651855469,0.145999997854233,0.100000001490116,0.100000001490116,21,1.74440002441406,0.16771100461483,6088.2109375,1,0,0,113,0.000114604001282714,31,3.14401986543089e-05,23,5,0.000116278999485075,1,2.32559996220516e-05,15,4,0.000294118013698608,7.84310032031499e-05,24,0.00039344301330857,13,0.000213114995858632,42.5499992370605,4.31500011472963e-05,986003.9375,43000.02734375,50999.9375,60999.94140625,6003,6.19999980926514,61.5,0.053568422794342
RI,1988,1.92999994754791,3.09999990463257,16257.9404296875,66.2760467529297,0.140519723296165,0.100000001490116,0.100000001490116,21,1.74440002441406,0.158108994364738,5894.25146484375,1,0,0,125,0.000125880993437022,30,3.02115004160441e-05,21,8,0.000195122003788128,3,7.31710024410859e-05,13,8,0.000282608991255984,0.00017391299479641,13,0.000199999994947575,8,0.000123076999443583,37.5,3.77639989892486e-05,993001.375,40999.98828125,45999.953125,65000,5853,5.5,62.3000030517578,0.0419318154454231
SC,1982,1.87999999523163,10.8000001907349,10393.794921875,57.8240165710449,2.06205248832703,25.135799407959,0.400000005960464,21,0,0.211842998862267,7508.35546875,0,0,0,730,0.000226286007091403,140,4.33973982580937e-05,95,62,0.000360464997356758,15,8.72090022312477e-05,77,23,0.00039355710032396,0.000117556017357856,101,0.000388462009141222,28,0.000107692001620308,219.600006103516,6.80700031807646e-05,3226006,172000.0625,195651.40625,259999.6875,24222,9.69999980926514,57.7999992370605,-0.0232432689517736
SC,1983,1.92999994754791,10,10693.8076171875,56.5143127441406,1.98165142536163,24.8582992553711,0.400000005960464,21,0,0.208084002137184,7666.3701171875,0,1,1,844,0.000259054999332875,175,5.37138985237107e-05,100,58,0.00034939800389111,12,7.22890035831369e-05,88,26,0.000453087472124025,0.000133866749820299,131,0.00050579197704792,42,0.000162162003107369,277.130004882812,8.50619981065392e-05,3257995.5,165999.796875,194222.984375,258999.765625,24977,9.60000038146973,57.9000015258789,0.0598180219531059
SC,1984,1.9099999666214,7.09999990463257,11160.439453125,57.839427947998,1.89890110492706,24.5839004516602,0.400000005960464,21,0,0.198570996522903,7865.2431640625,0,1,1,916,0.000277407991234213,142,4.30041982326657e-05,95,55,0.000339505990268663,7,4.32099986937828e-05,82,21,0.000425300182541832,0.000108918342448305,130,0.000498084002174437,36,0.000137930997880176,320.700012207031,9.71240006037988e-05,3301995.75,162000.09375,192805,261000.15625,25971,7.5,59.5000038146973,0.0767705887556076
SC,1985,1.89999997615814,6.80000019073486,11369.703125,59.9093551635742,1.83050847053528,24.3125,0.400000005960464,21,0,0.193221002817154,7970.41943359375,0,1,1,951,0.000284134992398322,175,5.2285598940216e-05,102,56,0.000349999987520278,7,4.37499984400347e-05,111,35,0.000579945277422667,0.000182865638635121,144,0.000564705987926573,37,0.000145098005305044,400.049987792969,0.000119525997433811,3347000.75,160000,191397.375,254999.953125,26677,7.19999980926514,60.1000022888184,0.0188054200261831
SC,1986,1.76999998092651,6.19999980926514,11674.9228515625,60.855396270752,1.7832818031311,24.0442008972168,0.400000005960464,21,0,0.188850998878479,8414.9677734375,0,1,1,1059,0.000313221011310816,192,5.6787899666233e-05,119,67,0.000396449991967529,13,7.69230027799495e-05,95,24,0.000500000023748726,0.00012631579011213,153,0.000659483019262552,49,0.000211207006941549,485.390014648438,0.000143565004691482,3380999.25,168999.875,189999.984375,231999.90625,28451,7,60.7000007629395,0.0416201278567314
SC,1987,1.69000005722046,5.59999990463257,12027,61.7635269165039,1.72800004482269,23.7787990570068,0.400000005960464,21,0,0.185350000858307,8824.517578125,0,1,1,1086,0.000317080004606396,197,5.7518198445905e-05,124,73,0.00042941200081259,11,6.4706000557635e-05,131,40,0.000700535019859672,0.000213904000702314,141,0.000615720986388624,46,0.000200872993445955,377.769989013672,0.000110298999061342,3425003,169999.90625,186999.9375,228999.828125,30224,6.19999980926514,61.5,0.0747457295656204
SC,1988,1.70000004768372,4.5,12440.80859375,62.6134986877441,1.66313767433167,23.516300201416,0.400000005960464,21,0,0.169980004429817,9152.458984375,0,1,1,1034,0.000297983002383262,188,5.41787012480199e-05,130,72,0.000428570987423882,15,8.92859970917925e-05,115,32,0.000672515016049147,0.000187134995940141,133,0.000561180990189314,40,0.000168775994097814,321.600006103516,9.26810025703162e-05,3469996.5,168000.171875,170999.90625,237000.1875,31759,5.5,62.3000030517578,0.0542324483394623
SD,1982,1.83000004291534,5.5,11323.388671875,62.7254486083984,0.718377113342285,0.656599998474121,0.380649000406265,21,0,0.242798000574112,9165.685546875,1,0,0,148,0.000213256003917195,30,4.32277010986581e-05,27,7,0.000199999994947575,3,8.57139966683462e-05,15,1,0.000376438401872292,2.50958946708124e-05,27,0.000509433972183615,10,0.000188678997801617,54.3400001525879,7.83060022513382e-05,694001.5625,35000,39847.15625,53000,6361,9.69999980926514,57.7999992370605,-0.034946721047163
SD,1983,1.78999996185303,5.40000009536743,11091.7431640625,62.6984100341797,0.690366983413696,0.686800003051758,0.371327012777328,21,0,0.229347005486488,9037.2080078125,1,0,0,175,0.000250357988988981,23,3.29040994984098e-05,19,11,0.000333333009621128,4,0.000121211996884085,12,4,0.00030889268964529,0.000102964229881763,22,0.000423076999140903,3,5.7691999245435e-05,47,6.72390015097335e-05,698999.0625,33000.03125,38848.44140625,51999.9921875,6317,9.60000038146973,57.9000015258789,-0.0183846242725849
SD,1984,1.66999995708466,4.30000019073486,11661.5380859375,64.8915176391602,0.661538481712341,0.718500018119812,0.362233996391296,21,0,0.219713002443314,9079.4384765625,1,0,0,143,0.000202837007236667,25,3.54609983332921e-05,18,12,0.000375000003259629,3,9.37500008149073e-05,17,5,0.00044884771341458,0.000132014029077254,24,0.000461538002127782,8,0.000153846005559899,50.6399993896484,7.18360024620779e-05,704999.5625,32000,37874.76171875,52000.05078125,6401,7.5,59.5000038146973,0.0803718417882919
SD,1985,1.75999999046326,5.09999990463257,11684.322265625,64.426872253418,0.637711882591248,0.751600027084351,0.353363007307053,21,0,0.209174007177353,8865.828125,1,0,0,130,0.000183615993591957,17,2.40113004110754e-05,11,11,0.000354838994098827,1,3.22580017382279e-05,7,2,0.000189570971997455,5.41631343367044e-05,22,0.000448979990324005,5,0.000102040998172015,34.9000015258789,4.92910003231373e-05,707999.3125,30999.974609375,36925.484375,48999.95703125,6277,7.19999980926514,60.1000022888184,-0.00674387998878956
SD,1986,1.47000002861023,4.69999980926514,12175.4384765625,65.1663436889648,0.621259033679962,0.786199986934662,0.344709992408752,21,0,0.199288994073868,8817.8173828125,1,0,0,134,0.000189265992958099,23,3.24858992826194e-05,17,6,0.000187500001629815,2,6.25000029685907e-05,14,6,0.000388888875022531,0.000166666664881632,20,0.000465115997940302,6,0.000139534997288138,36.0900001525879,5.09800011059269e-05,707998.3125,32000,36000,43000.02734375,6243,7,60.7000007629395,0.0271174237132072
SD,1987,1.5,4.19999980926514,12545,66.019416809082,0.609252989292145,0.822499990463257,0.33626800775528,21,0,0.193110004067421,8757.4228515625,1,0,0,134,0.000188998994417489,14,1.97460994968424e-05,10,8,0.000258065003436059,1,3.22580017382279e-05,15,2,0.000428570987423882,5.71429991396144e-05,17,0.000404761987738311,4,9.52379996306263e-05,30.0400009155273,4.23730016336776e-05,708998.5,30999.94140625,35000.03515625,41999.9921875,6208.99951171875,6.19999980926514,61.5,-0.0334714278578758
SD,1988,1.45000004768372,3.90000009536743,12276.2275390625,66.2162170410156,0.593364775180817,0.860400021076202,0.328033000230789,21,0,0.179332002997398,9304.3427734375,1,0,0,147,0.000206170996534638,23,3.22580999636557e-05,16,12,0.00039999998989515,1,3.33329990098719e-05,16,8,0.000500000023748726,0.000250000011874363,18,0.000418604991864413,4,9.30230016820133e-05,42.7299995422363,5.99330014665611e-05,713000.375,30000,31999.998046875,42999.96484375,6634,5.5,62.3000030517578,-0.00347525207325816
